method,K,run,seed,silhouette,calinski_harabasz,davies_bouldin,n_iterations,converged
kmeans,2,1,1201,0.11020107900424884,7585.001625895203,2.534780185703148,34,True
kmeans,2,2,1202,0.1668987122812282,5591.225848919282,2.5689524391590073,5,True
kmeans,2,3,1203,0.11020107900424884,7585.001625895203,2.534780185703148,29,True
kmeans,3,1,1301,0.1282221098236635,6952.931330378762,2.3321441970110914,19,True
kmeans,3,2,1302,0.128216898077028,6952.93134901481,2.3322238417405092,35,True
kmeans,3,3,1303,0.128216898077028,6952.93134901481,2.3322238417405097,29,True
